"data","temp_min","temp_med","temp_max","umid_min","umid_med","umid_max","precip"
2020-01-01,22.35,27.71,33.07,41.37,62.985,84.6,0
2020-01-02,21.69,27.01,32.33,44.35,64.475,84.6,24.38
2020-01-03,20.67,25.655,30.64,50.94,71.87,92.8,19.81
2020-01-04,20.4,25.085,29.77,56.18,74.39,92.6,9.4
2020-01-05,20.29,25.095,29.9,52.49,72.645,92.8,4.318
2020-01-06,20.7,25.2,29.7,58.85,75.725,92.6,3.302
2020-01-07,21.31,26.28,31.25,48.3,70.15,92,0
2020-01-08,22.29,27.025,31.76,51.14,71.87,92.6,1.778
2020-01-09,22.35,25.785,29.22,61.73,76.915,92.1,4.572
2020-01-10,20.78,26.17,31.56,52.26,72.93,93.6,69.09
2020-01-11,17.27,23.685,30.1,57.5,75.55,93.6,254
2020-01-12,23.69,28.615,33.54,40.93,65.215,89.5,0
2020-01-13,20.79,26.725,32.66,50.73,71.765,92.8,14.99
2020-01-14,21.41,26.415,31.42,52.26,72.28,92.3,0
2020-01-15,22.29,27.77,33.25,41.98,66.64,91.3,0
2020-01-16,23.79,29.14,34.49,27.82,56.66,85.5,0
2020-01-17,21.88,28.89,35.9,32.1,61.25,90.4,0
2020-01-18,19.15,24.965,30.78,55.16,72.58,90,0
2020-01-19,19.76,26.165,32.57,48.2,70.15,92.1,8.13
2020-01-20,21.51,26.55,31.59,50.94,71.02,91.1,0
2020-01-21,20.8,26.865,32.93,43.49,66.845,90.2,0
2020-01-22,20.29,26.395,32.5,46.13,68.665,91.2,0
2020-01-23,21.28,26.585,31.89,50.46,71.63,92.8,12.19
2020-01-24,19.96,23.87,27.78,65.08,79.09,93.1,25.65
2020-01-25,18.08,23.535,28.99,53.28,73.19,93.1,0
2020-01-26,19.56,25.015,30.47,42.69,65.145,87.6,0
2020-01-27,18.69,25.7,32.71,30.08,57.64,85.2,0
2020-01-28,19.02,26.115,33.21,22.55,52.225,81.9,0
2020-01-29,22.26,27.715,33.17,37.95,63.525,89.1,0
2020-01-30,22.73,27.75,32.77,42.72,66.26,89.8,0
2020-01-31,20.94,26.23,31.52,48.1,70.6,93.1,39.12
2020-02-01,21.14,26.18,31.22,48.34,70.72,93.1,0
2020-02-02,21.65,25.875,30.1,54.7,73.2,91.7,0
2020-02-03,21.85,26.975,32.1,42.76,67.38,92,0
2020-02-04,21.17,26.365,31.56,47.36,69.43,91.5,2.032
2020-02-05,20.87,26.685,32.5,48.67,70.785,92.9,30.73
2020-02-06,21.44,26.31,31.18,44.31,68.605,92.9,762
2020-02-07,20.6,25.705,30.81,52.15,72.475,92.8,16.51
2020-02-08,20.63,24.715,28.8,54.36,73.53,92.7,254
2020-02-09,21.41,25.695,29.98,49.09,67.495,85.9,1.524
2020-02-10,21.61,25.535,29.46,56.52,73.86,91.2,1.27
2020-02-11,21.65,24.73,27.81,64.77,78.385,92,762
2020-02-12,18.08,22.95,27.82,68.43,80.265,92.1,4.826
2020-02-13,18.25,22.11,25.97,66.46,79.33,92.2,0
2020-02-14,17.71,23.82,29.93,48.47,70.235,92,0
2020-02-15,18.86,25.715,32.57,44.79,68.295,91.8,0
2020-02-16,22.26,27.94,33.62,41.14,63.82,86.5,508
2020-02-17,21.99,28.07,34.15,36.13,62.715,89.3,1.016
2020-02-18,21.75,27.815,33.88,41.6,66.9,92.2,254
2020-02-19,22.09,27.815,33.54,40.62,66.41,92.2,48.77
2020-02-20,22.46,27.04,31.62,49.05,70.625,92.2,0
2020-02-21,22.05,26.685,31.32,53.27,72.485,91.7,19.3
2020-02-22,22.32,25.865,29.41,55.92,73.66,91.4,0
2020-02-23,19.28,24.54,29.8,57.63,74.515,91.4,0
2020-02-24,19.48,24.37,29.26,52.59,71.145,89.7,0
2020-02-25,21.59,24.62,27.65,70.63,81.665,92.7,33.27
2020-02-26,22.05,26.18,30.31,55.57,74.035,92.5,12.45
2020-02-27,21.54,25.505,29.47,61.19,77.195,93.2,26.67
2020-02-28,18.95,23.01,27.07,67.02,79.91,92.8,254
2020-02-29,19.09,23.575,28.06,56.26,74.53,92.8,0
2020-03-01,18.42,22.82,27.22,58.5,75.85,93.2,0
2020-03-02,17.98,23.135,28.29,59.6,75.8,92,0
2020-03-03,17.44,23.205,28.97,43.95,67.625,91.3,0
2020-03-04,16.57,23.065,29.56,48.17,70.535,92.9,0
2020-03-05,17.48,24.145,30.81,38.74,65.77,92.8,0
2020-03-06,16.88,23.95,31.02,31.67,59.035,86.4,0
2020-03-07,15.53,23.055,30.58,31.1,58.9,86.7,0
2020-03-08,15.8,22.885,29.97,27.11,58.255,89.4,0
2020-03-09,15.97,23.375,30.78,26.67,58.285,89.9,0
2020-03-10,17.49,25.08,32.67,27.04,57.52,88,0
2020-03-11,20.5,27.11,33.72,30.42,57.56,84.7,0
2020-03-12,20.73,26.99,33.25,32.85,57.675,82.5,0
2020-03-13,20.84,27.515,34.19,31.4,54.17,76.94,0
2020-03-14,21,27.795,34.59,27.14,52.395,77.65,0
2020-03-15,22.46,28.58,34.7,29.88,56.19,82.5,0
2020-03-16,19.88,27.07,34.26,34.41,63.805,93.2,19.81
2020-03-17,21.24,26.94,32.64,40.97,65.635,90.3,2.794
2020-03-18,22.29,27.8,33.31,37.35,61.475,85.6,0
2020-03-19,22.02,27.6,33.18,39.75,62.275,84.8,0
2020-03-20,21.68,26.93,32.18,45.77,68.735,91.7,0
2020-03-21,21.24,26.45,31.66,44.68,68.74,92.8,15.24
2020-03-22,19.99,25.285,30.58,51.95,72.325,92.7,508
2020-03-23,16.51,22.94,29.37,53.01,72.355,91.7,4.572
2020-03-24,16.58,23.645,30.71,44.48,67.29,90.1,0
2020-03-25,16.98,23.495,30.01,33.87,57.535,81.2,0
2020-03-26,17.18,23.76,30.34,33.46,55.16,76.86,0
2020-03-27,17.96,24.17,30.38,32.28,53.76,75.24,0
2020-03-28,19.74,25.485,31.23,34.24,59.72,85.2,0
2020-03-29,21.07,26.755,32.44,42.56,65.43,88.3,6.858
2020-03-30,19.59,24.08,28.57,63.16,78.53,93.9,134.9
2020-03-31,19.56,24.715,29.87,49.89,71.795,93.7,0
2020-04-01,20.37,25.895,31.42,43.23,67.465,91.7,0
2020-04-02,20.4,27.14,33.88,35.76,61.93,88.1,0
2020-04-03,20.94,27.145,33.35,41.17,65.085,89,4.826
2020-04-04,17.08,24.575,32.07,45.26,65.98,86.7,0
2020-04-05,17.56,23.77,29.98,32.99,58.545,84.1,0
2020-04-06,19.1,25.245,31.39,31.54,54.355,77.17,0
2020-04-07,20.43,26.89,33.35,32.25,60.275,88.3,2.54
2020-04-08,18.96,24.69,30.42,46.28,69.24,92.2,13.46
2020-04-09,15.73,22.65,29.57,43.91,68.005,92.1,0
2020-04-10,16.07,21.91,27.75,35.67,62.135,88.6,0
2020-04-11,14.21,21.285,28.36,32.83,59.515,86.2,0
2020-04-12,16.71,23.085,29.46,32.39,56.945,81.5,0
2020-04-13,16.26,23.335,30.41,36.78,61.09,85.4,0
2020-04-14,17.36,24.645,31.93,35.32,60.51,85.7,0
2020-04-15,16.39,20.215,24.04,61.84,77.97,94.1,35.31
2020-04-16,14.39,20.08,25.77,54.1,73.7,93.3,0
2020-04-17,15.57,21.22,26.87,41.94,62.87,83.8,0
2020-04-18,14.85,21.74,28.63,48.99,69.795,90.6,0
2020-04-19,15.05,22.515,29.98,49.46,69.98,90.5,0
2020-04-20,16.37,22.555,28.74,50.95,71.975,93,0
2020-04-21,16.94,23.42,29.9,43.44,68.37,93.3,0
2020-04-22,16.97,23.655,30.34,36.3,60.35,84.4,0
2020-04-23,14.26,22.115,29.97,32.55,56.375,80.2,0
2020-04-24,14.56,21.91,29.26,31.41,55.855,80.3,0
2020-04-25,16.14,23.53,30.92,38.2,61.5,84.8,0
2020-04-26,18.35,24.64,30.93,32.79,58.445,84.1,0
2020-04-27,16.61,23.21,29.81,30.05,55.475,80.9,0
2020-04-28,15.15,22.725,30.3,31.75,55.875,80,0
2020-04-29,15.93,22.265,28.6,30.66,54.03,77.4,0
2020-04-30,14.61,21.77,28.93,29.88,56.49,83.1,0
2020-05-01,15.63,22.78,29.93,27.62,54.06,80.5,0
2020-05-02,15.29,23.205,31.12,26.7,55.1,83.5,0
2020-05-03,16.37,23.665,30.96,28.6,58.2,87.8,0
2020-05-04,12.09,20.29,28.49,42.56,65.03,87.5,0
2020-05-05,12.7,20.7,28.7,30.46,57.63,84.8,0
2020-05-06,15.8,23.565,31.33,24.71,48.69,72.67,0
2020-05-07,15.93,23.645,31.36,26.3,58.5,90.7,0
2020-05-08,9.03,16.345,23.66,54.65,73.025,91.4,0
2020-05-09,9.3,17.515,25.73,27.69,59.845,92,0
2020-05-10,12.89,20.41,27.93,32.36,56.63,80.9,0
2020-05-11,14.36,21.23,28.1,31.51,56.905,82.3,0
2020-05-12,14.49,22.215,29.94,28.46,54.38,80.3,0
2020-05-13,14.8,21.535,28.27,27.79,53.12,78.45,0
2020-05-14,16.83,21.905,26.98,46.4,66.15,85.9,0
2020-05-15,17.38,20.805,24.23,63.18,77.64,92.1,0
2020-05-16,14.38,19.835,25.29,57.89,75.395,92.9,0
2020-05-17,14.26,20.585,26.91,38.75,65.875,93,0
2020-05-18,14.97,21.865,28.76,26.88,51.545,76.21,0
2020-05-19,15.41,22.34,29.27,27.76,50.885,74.01,0
2020-05-20,16.54,22.79,29.04,26.54,49.94,73.34,0
2020-05-21,16.61,23.14,29.67,28.87,57.985,87.1,0
2020-05-22,15.63,22.635,29.64,29.04,57.82,86.6,0
2020-05-23,15.9,23.615,31.33,30.8,62.45,94.1,25.65
2020-05-24,11.75,15.34,18.93,81.4,87.8,94.2,254
2020-05-25,7.856,12.368,16.88,58.54,75.72,92.9,254
2020-05-26,6.263,13.756,21.25,35.01,64.155,93.3,0
2020-05-27,8.74,15.505,22.27,29.66,57.28,84.9,0
2020-05-28,10.26,17.795,25.33,21.98,49.265,76.55,0
2020-05-29,10.86,18.735,26.61,21.17,47.5,73.83,0
2020-05-30,11.6,19.66,27.72,23.4,50.205,77.01,0
2020-05-31,12.01,19.715,27.42,27.35,53.25,79.15,0
2020-06-01,11.5,19.26,27.02,23.16,51.93,80.7,0
2020-06-02,12.72,20.385,28.05,26.81,52.39,77.97,0
2020-06-03,14.16,20.285,26.41,35.2,58.5,81.8,0
2020-06-04,15.67,20.17,24.67,47.21,68.455,89.7,508
2020-06-05,17.44,23.005,28.57,43.48,66.24,89,0
2020-06-06,17.95,23.88,29.81,41.99,65.495,89,0
2020-06-07,17.34,22.965,28.59,49.3,70.95,92.6,0
2020-06-08,17.57,22.025,26.48,57.55,75.075,92.6,0
2020-06-09,18.55,24.715,30.88,38.8,64.5,90.2,0
2020-06-10,18.42,24.1,29.78,42.97,65.035,87.1,1.016
2020-06-11,16.78,24.21,31.64,29.82,58.61,87.4,0
2020-06-12,16.17,24.235,32.3,26.7,54.1,81.5,0
2020-06-13,16.31,24.055,31.8,25.32,53.16,81,0
2020-06-14,15.96,23.945,31.93,23.46,49.835,76.21,0
2020-06-15,14.72,22.47,30.22,29.31,58.055,86.8,0
2020-06-16,15.66,22.25,28.84,25.09,54.445,83.8,0
2020-06-17,15.93,22.165,28.4,31.61,56.355,81.1,0
2020-06-18,15.06,21.615,28.17,39.63,61.615,83.6,0
2020-06-19,14.09,21.095,28.1,34.42,59.21,84,0
2020-06-20,14.09,21.78,29.47,29.99,57.495,85,0
2020-06-21,14.77,22.545,30.32,29.21,56.305,83.4,0
2020-06-22,15.7,22.99,30.28,24.65,54.175,83.7,0
2020-06-23,14.16,21.635,29.11,25.12,50.46,75.8,0
2020-06-24,13.65,21.16,28.67,21.1,48.99,76.88,0
2020-06-25,13.82,21.715,29.61,30.73,55.715,80.7,0
2020-06-26,15.87,23.715,31.56,29.44,58.12,86.8,0
2020-06-27,18.29,24.275,30.26,35.57,60.685,85.8,762
2020-06-28,13.83,16.6,19.37,77.17,85.485,93.8,17.02
2020-06-29,12.7,18.1,23.5,51.13,72.165,93.2,0
2020-06-30,13.41,20.62,27.83,38.38,62.79,87.2,0
2020-07-01,16.17,22.575,28.98,29.01,55.105,81.2,0
2020-07-02,8.47,15.08,21.69,33.83,59.965,86.1,254
2020-07-03,8.87,15.91,22.95,24.66,55.38,86.1,0
2020-07-04,11.94,18.06,24.18,25.16,51.58,78,0
2020-07-05,12.48,21.04,29.6,25.96,45.91,65.86,0
2020-07-06,16.27,23.41,30.55,26.27,51.82,77.37,0
2020-07-07,16.24,23.92,31.6,23.02,50.55,78.08,0
2020-07-08,14.33,22.475,30.62,21.2,46.995,72.79,0
2020-07-09,14.26,22.56,30.86,22.04,55.32,88.6,0
2020-07-10,11.58,17.355,23.13,48.83,70.565,92.3,0
2020-07-11,11.42,21.19,30.96,25.52,55.96,86.4,0
2020-07-12,15.8,23.21,30.62,22.21,49.535,76.86,0
2020-07-13,16.04,23.94,31.84,23.96,50.425,76.89,0
2020-07-14,16.88,24.625,32.37,25.76,50.045,74.33,0
2020-07-15,17.15,24.07,30.99,31.81,59.905,88,0
2020-07-16,13.61,22.65,31.69,29.24,58.67,88.1,0
2020-07-17,13.68,21.935,30.19,27.62,57.96,88.3,0
2020-07-18,15.26,23.06,30.86,20.96,46.05,71.14,0
2020-07-19,15.43,22.69,29.95,25.15,49.905,74.66,0
2020-07-20,13.58,20.52,27.46,22.76,48.71,74.66,0
2020-07-21,14.02,21.58,29.14,26.1,49.195,72.29,0
2020-07-22,14.73,22.44,30.15,23.46,46.09,68.72,0
2020-07-23,14.17,22.425,30.68,23.63,47.96,72.29,0
2020-07-24,13.8,22.175,30.55,22.21,46.69,71.17,0
2020-07-25,14.83,22.235,29.64,20.55,45.105,69.66,0
2020-07-26,14.39,23.195,32,18.79,45.36,71.93,0
2020-07-27,16,23.11,30.22,24.04,45,65.96,0
2020-07-28,16,23.09,30.18,27.28,50.24,73.2,0
2020-07-29,16.51,24.07,31.63,24.81,49.14,73.47,0
2020-07-30,12.97,22.705,32.44,19.2,52.55,85.9,0
2020-07-31,13.01,20.42,27.83,35.06,60.88,86.7,0
2020-08-01,12.87,21.555,30.24,24.54,56.77,89,0
2020-08-02,12.23,20.605,28.98,26.1,57.95,89.8,0
2020-08-03,12.63,20.885,29.14,23.7,53.35,83,0
2020-08-04,12.46,20.23,28,19.85,43.945,68.04,0
2020-08-05,13.41,21.105,28.8,15.08,36.195,57.31,0
2020-08-06,13.48,21.175,28.87,15.59,38.55,61.51,0
2020-08-07,13.89,21.345,28.8,17.71,39.42,61.13,0
2020-08-08,11.69,20.295,28.9,17.65,43.05,68.45,0
2020-08-09,14.06,22.015,29.97,22.17,43.655,65.14,0
2020-08-10,15.63,23.02,30.41,16.9,37.93,58.96,0
2020-08-11,15.29,23,30.71,19.4,42.75,66.1,0
2020-08-12,15.64,23.985,32.33,19.47,42.905,66.34,0
2020-08-13,17.39,25.25,33.11,18.08,39.165,60.25,0
2020-08-14,18.32,26.495,34.67,18.29,39.71,61.13,0
2020-08-15,18.86,26.595,34.33,20.15,41.435,62.72,0
2020-08-16,17.91,26.54,35.17,19.06,48.405,77.75,0
2020-08-17,18.01,22.935,27.86,37.94,58.23,78.52,0
2020-08-18,17.71,23.515,29.32,34.32,56.78,79.24,0
2020-08-19,17,24.87,32.74,27.45,57.225,87,0
2020-08-20,14.58,25.385,36.19,16.39,50.595,84.8,0
2020-08-21,14.58,20.95,27.32,30.36,56.78,83.2,254
2020-08-22,6.399,11.6995,17,66.91,80.255,93.6,7.62
2020-08-23,6.534,14.262,21.99,35.72,63.86,92,0
2020-08-24,11.75,18.96,26.17,29.28,56.09,82.9,0
2020-08-25,11.31,19.97,28.63,24,48.925,73.85,0
2020-08-26,11.91,20.605,29.3,13.83,40.405,66.98,0
2020-08-27,12.52,21.35,30.18,13.66,39,64.34,0
2020-08-28,13.97,22.88,31.79,13.72,35.165,56.61,0
2020-08-29,16.2,24.505,32.81,17.34,36.62,55.9,0
2020-08-30,17.17,25.53,33.89,15.82,37.73,59.64,0
2020-08-31,17.61,26.525,35.44,15.01,36.005,57,0
2020-09-01,17.37,26.255,35.14,15.21,49.005,82.8,0
2020-09-02,17.81,26.39,34.97,18.83,49.915,81,0
2020-09-03,19.33,25.965,32.6,22.68,44.085,65.49,0
2020-09-04,19.06,26.73,34.4,15.82,33.395,50.97,0
2020-09-05,19.37,27.29,35.21,14.47,31.555,48.64,0
2020-09-06,18.7,26.905,35.11,11.53,27.505,43.48,0
2020-09-07,17.77,26.44,35.11,12.64,31.975,51.31,0
2020-09-08,17.03,26.12,35.21,12.57,35.19,57.81,0
2020-09-09,19.03,27.685,36.34,12.34,32.335,52.33,0
2020-09-10,21.31,29.035,36.76,12.37,28.415,44.46,0
2020-09-11,21.24,29.18,37.12,12.17,27.925,43.68,0
2020-09-12,21.45,29.505,37.56,10.51,25.125,39.74,0
2020-09-13,20.2,28.6,37,11.83,24.575,37.32,0
2020-09-14,19.67,27.59,35.51,13.96,25.885,37.81,0
2020-09-15,19.23,27.44,35.65,12.27,35.6,58.93,0
2020-09-16,18.45,26.27,34.09,16.83,42.97,69.11,0
2020-09-17,19.94,27.525,35.11,14.67,37.44,60.21,0
2020-09-18,19.23,28.3,37.37,12.44,43.67,74.9,0
2020-09-19,19.4,27.42,35.44,18.22,46.34,74.46,0
2020-09-20,21.68,27.28,32.88,24.78,45.29,65.8,0
2020-09-21,15.85,20.04,24.23,51.79,68.445,85.1,3.048
2020-09-22,14.78,21.695,28.61,40.1,64.9,89.7,3.81
2020-09-23,15.53,21.475,27.42,45.54,67.72,89.9,0
2020-09-24,16.61,23.78,30.95,33.16,57.18,81.2,0
2020-09-25,19.16,26.155,33.15,20.18,47.675,75.17,0
2020-09-26,20.44,27.99,35.54,17.64,35.07,52.5,0
2020-09-27,20.9,29.435,37.97,10.65,29.67,48.69,0
2020-09-28,22.26,30.55,38.84,12.77,38.205,63.64,0
2020-09-29,22.36,30.585,38.81,14.97,36.28,57.59,0
2020-09-30,24.23,32.09,39.95,12.4,33.145,53.89,0
2020-10-01,25.38,33.12,40.86,10.21,24.67,39.13,0
2020-10-02,23.93,32.245,40.56,13.01,27.055,41.1,0
2020-10-03,23.79,32.14,40.49,12.03,26.865,41.7,0
2020-10-04,21.51,31.355,41.2,11.66,43,74.34,0
2020-10-05,19.32,29.6,39.88,12.06,46.23,80.4,0
2020-10-06,22.9,32.25,41.6,10.47,39.175,67.88,0
2020-10-07,27.41,34.035,40.66,11.79,23.535,35.28,0
2020-10-08,23.12,32.295,41.47,11.45,39.145,66.84,0
2020-10-09,23.35,30.605,37.86,19.8,43.135,66.47,0
2020-10-10,19.76,29.825,39.89,15.71,48.855,82,762
2020-10-11,15.7,23.495,31.29,21.29,49.74,78.19,0
2020-10-12,16.84,25.21,33.58,19.37,44.715,70.06,0
2020-10-13,18.11,26.55,34.99,19.6,42.85,66.1,0
2020-10-14,22.57,30.05,37.53,17.27,39.215,61.16,254
2020-10-15,20.73,29.65,38.57,16.15,52.925,89.7,4.572
2020-10-16,18.91,21.605,24.3,73.87,81.885,89.9,1.27
2020-10-17,15.73,21.49,27.25,49.03,64.665,80.3,0
2020-10-18,16.73,25.04,33.35,29.1,53.41,77.72,0
2020-10-19,19.3,27.065,34.83,25.18,48.3,71.42,0
2020-10-20,19.72,24.48,29.24,45.64,69.52,93.4,33.27
2020-10-21,20.29,22.96,25.63,66.71,79.055,91.4,508
2020-10-22,19.65,25.5,31.35,39.18,63.54,87.9,762
2020-10-23,20.87,26.975,33.08,33.73,59.315,84.9,1.524
2020-10-24,20.29,26.55,32.81,33.16,63.28,93.4,9.65
2020-10-25,20.23,23.79,27.35,59.41,76.405,93.4,0
2020-10-26,20.43,26.515,32.6,37.28,62.79,88.3,0
2020-10-27,19.13,26.035,32.94,31.33,61.515,91.7,0
2020-10-28,18.35,24.295,30.24,43.44,67.42,91.4,0
2020-10-29,20.84,27.755,34.67,25.38,51.77,78.16,0
2020-10-30,21.11,27.245,33.38,31.3,62.4,93.5,17.27
2020-10-31,16.36,22.13,27.9,57.91,72.955,88,7.62
2020-11-01,14.78,21.875,28.97,42.5,63.1,83.7,0
2020-11-02,13.23,21.095,28.96,32.8,55.545,78.29,0
2020-11-03,13.47,20.745,28.02,17.48,45.955,74.43,0
2020-11-04,13.8,21.045,28.29,16.9,48.55,80.2,0
2020-11-05,14.41,22.695,30.98,17.78,49.54,81.3,0
2020-11-06,16.66,24.55,32.44,16.77,45.6,74.43,0
2020-11-07,15.29,24.335,33.38,18.05,46.44,74.83,0
2020-11-08,18.39,27.13,35.87,15.99,41.505,67.02,0
2020-11-09,23.25,30.735,38.22,13.92,36.525,59.13,0
2020-11-10,19.56,28.12,36.68,23.66,56.13,88.6,12.95
2020-11-11,19.96,25.115,30.27,41.74,64.82,87.9,0
2020-11-12,21.07,26.755,32.44,33.73,60.865,88,0
2020-11-13,21.82,27.805,33.79,30.76,58.13,85.5,0
2020-11-14,20.02,26.6,33.18,35.42,60.81,86.2,0
2020-11-15,19.62,25.62,31.62,35.66,61.83,88,12.95
2020-11-16,21.48,27.33,33.18,34.14,60.22,86.3,5.842
2020-11-17,22.29,28.26,34.23,28.49,56.095,83.7,0
2020-11-18,21.72,28.14,34.56,33.36,59.63,85.9,2.032
2020-11-19,19.51,25.5,31.49,49.38,71.44,93.5,48.51
2020-11-20,15.83,22.08,28.33,56.22,74.71,93.2,0
2020-11-21,15.97,22.545,29.12,25.42,56.31,87.2,0
2020-11-22,17.91,24.31,30.71,21.36,50.93,80.5,0
2020-11-23,17.71,25.225,32.74,23.05,49.265,75.48,0
2020-11-24,20.03,27.055,34.08,20.72,45.805,70.89,0
2020-11-25,21.07,27.075,33.08,29.74,53.715,77.69,0
2020-11-26,20.6,26.955,33.31,27.68,53.04,78.4,0
2020-11-27,20.57,27.195,33.82,28.33,54.465,80.6,0
2020-11-28,21.55,28.255,34.96,25.25,53.975,82.7,4.572
2020-11-29,21.88,28.12,34.36,27.28,51.875,76.47,254
2020-11-30,22.66,28.665,34.67,25.72,45.375,65.03,0
2020-12-01,21.72,28.945,36.17,23.72,49.805,75.89,0
2020-12-02,20.84,28.465,36.09,23.39,58.345,93.3,12.45
2020-12-03,21.31,25.605,29.9,48.94,70.52,92.1,0
2020-12-04,20.4,25.93,31.46,43.13,66.465,89.8,12.7
2020-12-05,21.17,27.51,33.85,33.46,63.33,93.2,16
2020-12-06,21.65,26.28,30.91,48.88,70.99,93.1,254
2020-12-07,21.17,25.095,29.02,58.63,75.415,92.2,12.7
2020-12-08,20.6,23.955,27.31,68.8,81.1,93.4,24.38
2020-12-09,20.97,25.585,30.2,49.82,71.31,92.8,5.334
2020-12-10,19.7,25.88,32.06,42.83,67.365,91.9,17.53
2020-12-11,18.11,24.565,31.02,40.39,65.495,90.6,10.92
2020-12-12,19.57,22.92,26.27,58.77,75.135,91.5,254
2020-12-13,20.84,24.6,28.36,59.27,76.035,92.8,16.51
2020-12-14,21.21,26.28,31.35,43.1,67.8,92.5,2.54
2020-12-15,20.16,25.42,30.68,54.15,73.275,92.4,33.27
2020-12-16,20.46,26.195,31.93,43.57,67.735,91.9,7.366
2020-12-17,20.46,25.3,30.14,45.43,67.915,90.4,254
2020-12-18,20.97,26.785,32.6,43.87,67.085,90.3,4.318
2020-12-19,21.88,27.785,33.69,38.16,61.38,84.6,0
2020-12-20,21.31,27.33,33.35,43.5,67.95,92.4,6.096
2020-12-21,22.05,27.395,32.74,45.83,69.015,92.2,254
2020-12-22,21.38,27.765,34.15,34.61,62.005,89.4,4.318
2020-12-23,21.48,26.94,32.4,48.1,70,91.9,7.366
2020-12-24,20.02,25.925,31.83,50.43,70.865,91.3,0
2020-12-25,18.69,25.63,32.57,45.94,67.87,89.8,0
2020-12-26,19.62,25.96,32.3,43.19,66.345,89.5,10.92
2020-12-27,20.7,24.665,28.63,60.08,76.04,92,9.14
2020-12-28,19.99,24.86,29.73,55.4,73.95,92.5,34.8
2020-12-29,20.13,25.115,30.1,53.37,72.935,92.5,6.604
2020-12-30,19.85,25.11,30.37,51.01,71.455,91.9,24.64
2020-12-31,21,25.45,29.9,45.46,67.73,90,3.556
2021-01-01,20.77,25.37,29.97,47.19,69.445,91.7,0
2021-01-02,20.67,25.2,29.73,48.37,69.935,91.5,254
2021-01-03,19.92,25.365,30.81,46.95,69.275,91.6,0
2021-01-04,18.96,25.125,31.29,42.15,65.625,89.1,0
2021-01-05,20.33,25.84,31.35,44.92,66.76,88.6,0
2021-01-06,22.16,26.86,31.56,37.25,59.975,82.7,0
2021-01-07,22.39,27.21,32.03,40.26,65.03,89.8,0
2021-01-08,20.6,26.245,31.89,44.82,67.86,90.9,1.27
2021-01-09,21.51,26.685,31.86,43.37,67.285,91.2,0
2021-01-10,22.32,27.595,32.87,38.13,63.765,89.4,0
2021-01-11,21.68,27.24,32.8,44.48,67.79,91.1,0
2021-01-12,20.14,26.925,33.71,41.37,67.385,93.4,38.1
2021-01-13,22.19,26.57,30.95,55.47,73.885,92.3,254
2021-01-14,20.83,26.75,32.67,45.16,69.28,93.4,33.78
2021-01-15,21.58,24.95,28.32,58.01,75.005,92,0
2021-01-16,20.19,24.51,28.83,58.99,75.545,92.1,6.096
2021-01-17,21.11,25.34,29.57,50.4,71.65,92.9,31.75
2021-01-18,21.14,23.775,26.41,66.34,79.62,92.9,1.524
2021-01-19,20.57,25.41,30.25,54.15,72.725,91.3,254
2021-01-20,19.69,25.355,31.02,48.2,70,91.8,24.38
2021-01-21,21.17,26.77,32.37,36.47,63.685,90.9,0
2021-01-22,20.36,26.43,32.5,34.04,61.47,88.9,0
2021-01-23,20.03,26.4,32.77,25.42,56.61,87.8,0
2021-01-24,20.54,26.605,32.67,24.57,56.135,87.7,0
